year,month,day,hour,minute,sec,milsec,kp,na
2008,4,12,18,0,0,0,3-,7
2008,4,12,21,0,0,0,3-,7
2008,4,13,0,0,0,0,1,2
2008,4,13,3,0,0,0,2-,4
2008,4,13,6,0,0,0,1+,3
2008,4,13,9,0,0,0,2+,6
2008,4,13,12,0,0,0,3,8
2008,4,13,15,0,0,0,3,8
2008,4,13,18,0,0,0,2,5
2008,4,13,21,0,0,0,1,2
2008,4,14,0,0,0,0,1+,3
2008,4,14,3,0,0,0,1,2
2008,4,14,6,0,0,0,0,-1
2008,4,14,9,0,0,0,0,-1
2008,4,14,12,0,0,0,0,-1
2008,4,14,15,0,0,0,0+,0
2008,4,14,18,0,0,0,0,-1
2008,4,14,21,0,0,0,0+,0
2008,4,15,0,0,0,0,0,-1
2008,4,15,3,0,0,0,0,-1
2008,4,15,6,0,0,0,0+,0
2008,4,15,9,0,0,0,0+,0
2008,4,15,12,0,0,0,2,5
2008,4,15,15,0,0,0,1+,3
2008,4,15,18,0,0,0,2-,4
2008,4,15,21,0,0,0,3,8
2008,4,16,0,0,0,0,3,8
2008,4,16,3,0,0,0,2+,6
2008,4,16,6,0,0,0,3,8
2008,4,16,9,0,0,0,2+,6
2008,4,16,12,0,0,0,3+,9
2008,4,16,15,0,0,0,3-,7
2008,4,16,18,0,0,0,4,11
2008,4,16,21,0,0,0,3-,7
2008,4,17,0,0,0,0,3+,9
2008,4,17,3,0,0,0,3-,7
2008,4,17,6,0,0,0,1,2
2008,4,17,9,0,0,0,1,2
2008,4,17,12,0,0,0,1+,3
2008,4,17,15,0,0,0,2-,4
2008,4,17,18,0,0,0,2-,4
2008,4,17,21,0,0,0,1-,1
2008,4,18,0,0,0,0,2,5
2008,4,18,3,0,0,0,2+,6
2008,4,18,6,0,0,0,2,5
2008,4,18,9,0,0,0,2-,4
2008,4,18,12,0,0,0,2-,4
2008,4,18,15,0,0,0,1+,3
2008,4,18,18,0,0,0,1+,3
2008,4,18,21,0,0,0,1+,3
2008,4,19,0,0,0,0,2,5
2008,4,19,3,0,0,0,2-,4
2008,4,19,6,0,0,0,1,2
2008,4,19,9,0,0,0,1,2
2008,4,19,12,0,0,0,1-,1
2008,4,19,15,0,0,0,1+,3
2008,4,19,18,0,0,0,1+,3
2008,4,19,21,0,0,0,3-,7
2008,4,20,0,0,0,0,2,5
2008,4,20,3,0,0,0,0+,0
2008,4,20,6,0,0,0,0+,0
2008,4,20,9,0,0,0,1-,1
2008,4,20,12,0,0,0,1-,1
2008,4,20,15,0,0,0,2-,4
2008,4,20,18,0,0,0,1,2
2008,4,20,21,0,0,0,1-,1
2008,4,21,0,0,0,0,2,5
2008,4,21,3,0,0,0,2+,6
2008,4,21,6,0,0,0,1-,1
2008,4,21,9,0,0,0,1+,3
2008,4,21,12,0,0,0,1,2
2008,4,21,15,0,0,0,2-,4
2008,4,21,18,0,0,0,1-,1
2008,4,21,21,0,0,0,1-,1
2008,4,22,0,0,0,0,0+,0
2008,4,22,3,0,0,0,1-,1
2008,4,22,6,0,0,0,1-,1
2008,4,22,9,0,0,0,1+,3
2008,4,22,12,0,0,0,1-,1
2008,4,22,15,0,0,0,3-,7
2008,4,22,18,0,0,0,2+,6
2008,4,22,21,0,0,0,3,8
2008,4,23,0,0,0,0,3,8
2008,4,23,3,0,0,0,4,11
2008,4,23,6,0,0,0,5+,15
2008,4,23,9,0,0,0,3+,9
2008,4,23,12,0,0,0,4-,10
2008,4,23,15,0,0,0,4+,12
2008,4,23,18,0,0,0,4,11
2008,4,23,21,0,0,0,4-,10
2008,4,24,0,0,0,0,4-,10
2008,4,24,3,0,0,0,4-,10
2008,4,24,6,0,0,0,4-,10
2008,4,24,9,0,0,0,3+,9
2008,4,24,12,0,0,0,3+,9
2008,4,24,15,0,0,0,2,5
2008,4,24,18,0,0,0,2,5
2008,4,24,21,0,0,0,3-,7
2008,4,25,0,0,0,0,2+,6
2008,4,25,3,0,0,0,3-,7
2008,4,25,6,0,0,0,2+,6
2008,4,25,9,0,0,0,2-,4
2008,4,25,12,0,0,0,2,5
2008,4,25,15,0,0,0,2-,4
2008,4,25,18,0,0,0,2-,4
2008,4,25,21,0,0,0,1+,3
2008,4,26,0,0,0,0,3,8
2008,4,26,3,0,0,0,1+,3
2008,4,26,6,0,0,0,2,5
2008,4,26,9,0,0,0,2,5
2008,4,26,12,0,0,0,2-,4
2008,4,26,15,0,0,0,3+,9
2008,4,26,18,0,0,0,2+,6
2008,4,26,21,0,0,0,3-,7
2008,4,27,0,0,0,0,3-,7
2008,4,27,3,0,0,0,2+,6
2008,4,27,6,0,0,0,2,5
2008,4,27,9,0,0,0,2-,4
2008,4,27,12,0,0,0,1+,3
2008,4,27,15,0,0,0,2,5
2008,4,27,18,0,0,0,1+,3
2008,4,27,21,0,0,0,1,2
2008,4,28,0,0,0,0,1+,3
2008,4,28,3,0,0,0,1-,1
2008,4,28,6,0,0,0,2,5
2008,4,28,9,0,0,0,2,5
2008,4,28,12,0,0,0,3-,7
2008,4,28,15,0,0,0,4-,10
2008,4,28,18,0,0,0,3+,9
2008,4,28,21,0,0,0,3,8
2008,4,29,0,0,0,0,3,8
2008,4,29,3,0,0,0,2+,6
2008,4,29,6,0,0,0,1+,3
2008,4,29,9,0,0,0,0+,0
2008,4,29,12,0,0,0,1,2
2008,4,29,15,0,0,0,1-,1
2008,4,29,18,0,0,0,1+,3
2008,4,29,21,0,0,0,1,2
2008,4,30,0,0,0,0,0,-1
2008,4,30,3,0,0,0,0+,0
2008,4,30,6,0,0,0,0+,0
2008,4,30,9,0,0,0,1,2
2008,4,30,12,0,0,0,1,2
2008,4,30,15,0,0,0,3,8
2008,4,30,18,0,0,0,4+,12
2008,4,30,21,0,0,0,1,2
2008,5,1,0,0,0,0,1-,1
2008,5,1,3,0,0,0,1+,3
2008,5,1,6,0,0,0,1+,3
2008,5,1,9,0,0,0,1-,1
2008,5,1,12,0,0,0,0+,0
2008,5,1,15,0,0,0,2,5
2008,5,1,18,0,0,0,3-,7
2008,5,1,21,0,0,0,4,11
2008,5,2,0,0,0,0,5-,13
2008,5,2,3,0,0,0,3,8
2008,5,2,6,0,0,0,2+,6
2008,5,2,9,0,0,0,1,2
2008,5,2,12,0,0,0,3-,7
2008,5,2,15,0,0,0,1-,1
2008,5,2,18,0,0,0,0+,0
2008,5,2,21,0,0,0,1,2
2008,5,3,0,0,0,0,3-,7
2008,5,3,3,0,0,0,2+,6
2008,5,3,6,0,0,0,2+,6
2008,5,3,9,0,0,0,3,8
2008,5,3,12,0,0,0,3,8
2008,5,3,15,0,0,0,2,5
2008,5,3,18,0,0,0,3,8
2008,5,3,21,0,0,0,2,5
2008,5,4,0,0,0,0,1-,1
2008,5,4,3,0,0,0,2-,4
2008,5,4,6,0,0,0,2+,6
2008,5,4,9,0,0,0,2+,6
2008,5,4,12,0,0,0,1+,3
2008,5,4,15,0,0,0,3-,7
2008,5,4,18,0,0,0,2+,6
2008,5,4,21,0,0,0,2+,6
2008,5,5,0,0,0,0,2+,6
2008,5,5,3,0,0,0,2+,6
2008,5,5,6,0,0,0,3+,9
2008,5,5,9,0,0,0,1-,1
2008,5,5,12,0,0,0,3-,7
2008,5,5,15,0,0,0,3+,9
2008,5,5,18,0,0,0,3+,9
2008,5,5,21,0,0,0,2+,6
2008,5,6,0,0,0,0,4,11
2008,5,6,3,0,0,0,2+,6
2008,5,6,6,0,0,0,2+,6
2008,5,6,9,0,0,0,2,5
2008,5,6,12,0,0,0,1+,3
2008,5,6,15,0,0,0,1-,1
2008,5,6,18,0,0,0,1,2
2008,5,6,21,0,0,0,1+,3
2008,5,7,0,0,0,0,2,5
2008,5,7,3,0,0,0,1-,1
2008,5,7,6,0,0,0,0+,0
2008,5,7,9,0,0,0,0+,0
2008,5,7,12,0,0,0,1,2
2008,5,7,15,0,0,0,1,2
2008,5,7,18,0,0,0,2-,4
2008,5,7,21,0,0,0,2,5
2008,5,8,0,0,0,0,2-,4
2008,5,8,3,0,0,0,1,2
2008,5,8,6,0,0,0,1+,3
2008,5,8,9,0,0,0,1+,3
2008,5,8,12,0,0,0,1,2
2008,5,8,15,0,0,0,1,2
2008,5,8,18,0,0,0,1,2
2008,5,8,21,0,0,0,1-,1
2008,5,9,0,0,0,0,1+,3
2008,5,9,3,0,0,0,1-,1
2008,5,9,6,0,0,0,1-,1
2008,5,9,9,0,0,0,1-,1
2008,5,9,12,0,0,0,1-,1
2008,5,9,15,0,0,0,0+,0
2008,5,9,18,0,0,0,0+,0
2008,5,9,21,0,0,0,1-,1
2008,5,10,0,0,0,0,1,2
2008,5,10,3,0,0,0,2-,4
2008,5,10,6,0,0,0,1,2
2008,5,10,9,0,0,0,1,2
2008,5,10,12,0,0,0,0+,0
2008,5,10,15,0,0,0,0+,0
2008,5,10,18,0,0,0,1+,3
2008,5,10,21,0,0,0,2,5
2008,5,11,0,0,0,0,1,2
2008,5,11,3,0,0,0,1,2
2008,5,11,6,0,0,0,1-,1
2008,5,11,9,0,0,0,1-,1
2008,5,11,12,0,0,0,1-,1
2008,5,11,15,0,0,0,1-,1
2008,5,11,18,0,0,0,2-,4
2008,5,11,21,0,0,0,0+,0
2008,5,12,0,0,0,0,0+,0
2008,5,12,3,0,0,0,0+,0
2008,5,12,6,0,0,0,1-,1
2008,5,12,9,0,0,0,1-,1
2008,5,12,12,0,0,0,0+,0
2008,5,12,15,0,0,0,1,2
2008,5,12,18,0,0,0,1,2
2008,5,12,21,0,0,0,1+,3
2008,5,13,0,0,0,0,2-,4
2008,5,13,3,0,0,0,2-,4
2008,5,13,6,0,0,0,0,-1
2008,5,13,9,0,0,0,0+,0
2008,5,13,12,0,0,0,1-,1
2008,5,13,15,0,0,0,1,2
2008,5,13,18,0,0,0,1,2
2008,5,13,21,0,0,0,0+,0
2008,5,14,0,0,0,0,0+,0
2008,5,14,3,0,0,0,1-,1
2008,5,14,6,0,0,0,0+,0
2008,5,14,9,0,0,0,1-,1
2008,5,14,12,0,0,0,1,2
2008,5,14,15,0,0,0,0+,0
2008,5,14,18,0,0,0,1-,1
2008,5,14,21,0,0,0,0+,0
2008,5,15,0,0,0,0,0,-1
2008,5,15,3,0,0,0,1,2
2008,5,15,6,0,0,0,0+,0
2008,5,15,9,0,0,0,0+,0
2008,5,15,12,0,0,0,0+,0
2008,5,15,15,0,0,0,0+,0
2008,5,15,18,0,0,0,1-,1
2008,5,15,21,0,0,0,1+,3
2008,5,16,0,0,0,0,1+,3
2008,5,16,3,0,0,0,1,2
2008,5,16,6,0,0,0,0+,0
2008,5,16,9,0,0,0,1+,3
2008,5,16,12,0,0,0,2-,4
2008,5,16,15,0,0,0,1+,3
2008,5,16,18,0,0,0,1+,3
2008,5,16,21,0,0,0,1-,1
2008,5,17,0,0,0,0,1-,1
2008,5,17,3,0,0,0,0,-1
2008,5,17,6,0,0,0,0,-1
2008,5,17,9,0,0,0,0+,0
2008,5,17,12,0,0,0,0,-1
2008,5,17,15,0,0,0,0+,0
2008,5,17,18,0,0,0,0,-1
2008,5,17,21,0,0,0,0,-1
2008,5,18,0,0,0,0,0,-1
2008,5,18,3,0,0,0,1-,1
2008,5,18,6,0,0,0,0+,0
2008,5,18,9,0,0,0,1-,1
2008,5,18,12,0,0,0,2-,4
2008,5,18,15,0,0,0,0+,0
2008,5,18,18,0,0,0,0+,0
2008,5,18,21,0,0,0,0+,0
2008,5,19,0,0,0,0,2,5
2008,5,19,3,0,0,0,2-,4
2008,5,19,6,0,0,0,1+,3
2008,5,19,9,0,0,0,2,5
2008,5,19,12,0,0,0,2,5
2008,5,19,15,0,0,0,2,5
2008,5,19,18,0,0,0,2-,4
2008,5,19,21,0,0,0,1-,1
2008,5,20,0,0,0,0,2-,4
2008,5,20,3,0,0,0,1+,3
2008,5,20,6,0,0,0,2+,6
2008,5,20,9,0,0,0,1,2
2008,5,20,12,0,0,0,2,5
2008,5,20,15,0,0,0,2,5
2008,5,20,18,0,0,0,2+,6
2008,5,20,21,0,0,0,3,8
2008,5,21,0,0,0,0,3,8
2008,5,21,3,0,0,0,4-,10
2008,5,21,6,0,0,0,2,5
2008,5,21,9,0,0,0,2+,6
2008,5,21,12,0,0,0,2+,6
2008,5,21,15,0,0,0,2+,6
2008,5,21,18,0,0,0,2-,4
2008,5,21,21,0,0,0,2-,4
2008,5,22,0,0,0,0,3-,7
2008,5,22,3,0,0,0,2,5
2008,5,22,6,0,0,0,2-,4
2008,5,22,9,0,0,0,1,2
2008,5,22,12,0,0,0,2-,4
2008,5,22,15,0,0,0,3+,9
2008,5,22,18,0,0,0,3,8
2008,5,22,21,0,0,0,2,5
2008,5,23,0,0,0,0,2,5
2008,5,23,3,0,0,0,2-,4
2008,5,23,6,0,0,0,0,-1
2008,5,23,9,0,0,0,1+,3
2008,5,23,12,0,0,0,2+,6
2008,5,23,15,0,0,0,2-,4
2008,5,23,18,0,0,0,3+,9
2008,5,23,21,0,0,0,3-,7
2008,5,24,0,0,0,0,3+,9
2008,5,24,3,0,0,0,1-,1
2008,5,24,6,0,0,0,2,5
2008,5,24,9,0,0,0,2,5
2008,5,24,12,0,0,0,2,5
2008,5,24,15,0,0,0,2,5
2008,5,24,18,0,0,0,1-,1
2008,5,24,21,0,0,0,2-,4
2008,5,25,0,0,0,0,2+,6
2008,5,25,3,0,0,0,2,5
2008,5,25,6,0,0,0,1+,3
2008,5,25,9,0,0,0,1,2
2008,5,25,12,0,0,0,2-,4
2008,5,25,15,0,0,0,1,2
2008,5,25,18,0,0,0,1-,1
2008,5,25,21,0,0,0,1+,3
2008,5,26,0,0,0,0,1-,1
2008,5,26,3,0,0,0,1+,3
2008,5,26,6,0,0,0,1-,1
2008,5,26,9,0,0,0,1+,3
2008,5,26,12,0,0,0,0+,0
2008,5,26,15,0,0,0,0+,0
2008,5,26,18,0,0,0,0+,0
2008,5,26,21,0,0,0,1,2
2008,5,27,0,0,0,0,0+,0
2008,5,27,3,0,0,0,0,-1
2008,5,27,6,0,0,0,1-,1
2008,5,27,9,0,0,0,0+,0
2008,5,27,12,0,0,0,1-,1
2008,5,27,15,0,0,0,1,2
2008,5,27,18,0,0,0,1-,1
2008,5,27,21,0,0,0,2,5
2008,5,28,0,0,0,0,3-,7
2008,5,28,3,0,0,0,2,5
2008,5,28,6,0,0,0,3,8
2008,5,28,9,0,0,0,2-,4
2008,5,28,12,0,0,0,3+,9
2008,5,28,15,0,0,0,3,8
2008,5,28,18,0,0,0,1+,3
2008,5,28,21,0,0,0,2,5
2008,5,29,0,0,0,0,3,8
2008,5,29,3,0,0,0,2+,6
2008,5,29,6,0,0,0,2-,4
2008,5,29,9,0,0,0,1,2
2008,5,29,12,0,0,0,2+,6
2008,5,29,15,0,0,0,3-,7
2008,5,29,18,0,0,0,3-,7
2008,5,29,21,0,0,0,2-,4
2008,5,30,0,0,0,0,3+,9
2008,5,30,3,0,0,0,1,2
2008,5,30,6,0,0,0,1-,1
2008,5,30,9,0,0,0,1,2
2008,5,30,12,0,0,0,2+,6
2008,5,30,15,0,0,0,4-,10
2008,5,30,18,0,0,0,3+,9
2008,5,30,21,0,0,0,2-,4
2008,5,31,0,0,0,0,1-,1
2008,5,31,3,0,0,0,2-,4
2008,5,31,6,0,0,0,2+,6
2008,5,31,9,0,0,0,2+,6
2008,5,31,12,0,0,0,3,8
2008,5,31,15,0,0,0,2+,6
2008,5,31,18,0,0,0,3-,7
2008,5,31,21,0,0,0,2-,4
2008,6,1,0,0,0,0,2,5
2008,6,1,3,0,0,0,2,5
2008,6,1,6,0,0,0,2-,4
2008,6,1,9,0,0,0,1+,3
2008,6,1,12,0,0,0,2-,4
2008,6,1,15,0,0,0,3-,7
2008,6,1,18,0,0,0,2+,6
2008,6,1,21,0,0,0,2-,4
2008,6,2,0,0,0,0,2-,4
2008,6,2,3,0,0,0,1+,3
2008,6,2,6,0,0,0,1-,1
2008,6,2,9,0,0,0,1,2
2008,6,2,12,0,0,0,1+,3
2008,6,2,15,0,0,0,1+,3
2008,6,2,18,0,0,0,1+,3
2008,6,2,21,0,0,0,1-,1
2008,6,3,0,0,0,0,0+,0
2008,6,3,3,0,0,0,2-,4
2008,6,3,6,0,0,0,1-,1
2008,6,3,9,0,0,0,1,2
2008,6,3,12,0,0,0,1,2
2008,6,3,15,0,0,0,1+,3
2008,6,3,18,0,0,0,1+,3
2008,6,3,21,0,0,0,2-,4
2008,6,4,0,0,0,0,2-,4
2008,6,4,3,0,0,0,1,2
2008,6,4,6,0,0,0,1,2
2008,6,4,9,0,0,0,0,-1
2008,6,4,12,0,0,0,1,2
2008,6,4,15,0,0,0,1-,1
2008,6,4,18,0,0,0,0,-1
2008,6,4,21,0,0,0,0+,0
2008,6,5,0,0,0,0,0+,0
2008,6,5,3,0,0,0,0,-1
2008,6,5,6,0,0,0,0+,0
2008,6,5,9,0,0,0,1,2
2008,6,5,12,0,0,0,1-,1
2008,6,5,15,0,0,0,1,2
2008,6,5,18,0,0,0,0+,0
2008,6,5,21,0,0,0,0,-1
2008,6,6,0,0,0,0,1-,1
2008,6,6,3,0,0,0,2,5
2008,6,6,6,0,0,0,2-,4
2008,6,6,9,0,0,0,2+,6
2008,6,6,12,0,0,0,1,2
2008,6,6,15,0,0,0,1,2
2008,6,6,18,0,0,0,2,5
2008,6,6,21,0,0,0,2,5
2008,6,7,0,0,0,0,2,5
2008,6,7,3,0,0,0,1+,3
2008,6,7,6,0,0,0,3+,9
2008,6,7,9,0,0,0,3-,7
2008,6,7,12,0,0,0,3-,7
2008,6,7,15,0,0,0,2,5
2008,6,7,18,0,0,0,3,8
2008,6,7,21,0,0,0,3-,7
2008,6,8,0,0,0,0,3,8
2008,6,8,3,0,0,0,1+,3
2008,6,8,6,0,0,0,1+,3
2008,6,8,9,0,0,0,1,2
2008,6,8,12,0,0,0,3-,7
2008,6,8,15,0,0,0,2,5
2008,6,8,18,0,0,0,1-,1
2008,6,8,21,0,0,0,1+,3
2008,6,9,0,0,0,0,2-,4
2008,6,9,3,0,0,0,1-,1
2008,6,9,6,0,0,0,0+,0
2008,6,9,9,0,0,0,0+,0
2008,6,9,12,0,0,0,0+,0
2008,6,9,15,0,0,0,0,-1
2008,6,9,18,0,0,0,1+,3
2008,6,9,21,0,0,0,1,2
2008,6,10,0,0,0,0,1-,1
2008,6,10,3,0,0,0,0+,0
2008,6,10,6,0,0,0,0,-1
2008,6,10,9,0,0,0,0+,0
2008,6,10,12,0,0,0,1,2
2008,6,10,15,0,0,0,1-,1
2008,6,10,18,0,0,0,0+,0
2008,6,10,21,0,0,0,0+,0
2008,6,11,0,0,0,0,1-,1
2008,6,11,3,0,0,0,1-,1
2008,6,11,6,0,0,0,1+,3
2008,6,11,9,0,0,0,1,2
2008,6,11,12,0,0,0,1-,1
2008,6,11,15,0,0,0,0+,0
2008,6,11,18,0,0,0,0+,0
2008,6,11,21,0,0,0,1-,1
2008,6,12,0,0,0,0,0+,0
2008,6,12,3,0,0,0,1,2
2008,6,12,6,0,0,0,1+,3
2008,6,12,9,0,0,0,0+,0
2008,6,12,12,0,0,0,0+,0
2008,6,12,15,0,0,0,1-,1
2008,6,12,18,0,0,0,1-,1
2008,6,12,21,0,0,0,1,2
2008,6,13,0,0,0,0,1-,1
2008,6,13,3,0,0,0,0+,0
2008,6,13,6,0,0,0,0,-1
2008,6,13,9,0,0,0,0,-1
2008,6,13,12,0,0,0,0+,0
2008,6,13,15,0,0,0,0+,0
2008,6,13,18,0,0,0,1,2
2008,6,13,21,0,0,0,0+,0
2008,6,14,0,0,0,0,1-,1
2008,6,14,3,0,0,0,0+,0
2008,6,14,6,0,0,0,1-,1
2008,6,14,9,0,0,0,0+,0
2008,6,14,12,0,0,0,2-,4
2008,6,14,15,0,0,0,3+,9
2008,6,14,18,0,0,0,5-,13
2008,6,14,21,0,0,0,6-,16
2008,6,15,0,0,0,0,4,11
2008,6,15,3,0,0,0,4+,12
2008,6,15,6,0,0,0,3+,9
2008,6,15,9,0,0,0,3-,7
2008,6,15,12,0,0,0,2+,6
2008,6,15,15,0,0,0,3-,7
2008,6,15,18,0,0,0,2+,6
2008,6,15,21,0,0,0,3+,9
2008,6,16,0,0,0,0,2+,6
2008,6,16,3,0,0,0,2-,4
2008,6,16,6,0,0,0,2,5
2008,6,16,9,0,0,0,3-,7
2008,6,16,12,0,0,0,2+,6
2008,6,16,15,0,0,0,3-,7
2008,6,16,18,0,0,0,4-,10
2008,6,16,21,0,0,0,4-,10
2008,6,17,0,0,0,0,3,8
2008,6,17,3,0,0,0,2+,6
2008,6,17,6,0,0,0,2+,6
2008,6,17,9,0,0,0,2+,6
2008,6,17,12,0,0,0,2,5
2008,6,17,15,0,0,0,2+,6
2008,6,17,18,0,0,0,2,5
2008,6,17,21,0,0,0,2,5
2008,6,18,0,0,0,0,3+,9
2008,6,18,3,0,0,0,3+,9
2008,6,18,6,0,0,0,2+,6
2008,6,18,9,0,0,0,2-,4
2008,6,18,12,0,0,0,2,5
2008,6,18,15,0,0,0,1,2
2008,6,18,18,0,0,0,1-,1
2008,6,18,21,0,0,0,1-,1
2008,6,19,0,0,0,0,1,2
2008,6,19,3,0,0,0,1-,1
2008,6,19,6,0,0,0,1-,1
2008,6,19,9,0,0,0,2-,4
2008,6,19,12,0,0,0,2-,4
2008,6,19,15,0,0,0,2,5
2008,6,19,18,0,0,0,3-,7
2008,6,19,21,0,0,0,2-,4
2008,6,20,0,0,0,0,2+,6
2008,6,20,3,0,0,0,3,8
2008,6,20,6,0,0,0,3,8
2008,6,20,9,0,0,0,2-,4
2008,6,20,12,0,0,0,1+,3
2008,6,20,15,0,0,0,1+,3
2008,6,20,18,0,0,0,2,5
2008,6,20,21,0,0,0,2,5
2008,6,21,0,0,0,0,1,2
2008,6,21,3,0,0,0,1-,1
2008,6,21,6,0,0,0,1-,1
2008,6,21,9,0,0,0,1,2
2008,6,21,12,0,0,0,1-,1
2008,6,21,15,0,0,0,1,2
2008,6,21,18,0,0,0,1+,3
2008,6,21,21,0,0,0,1+,3
2008,6,22,0,0,0,0,1+,3
2008,6,22,3,0,0,0,0+,0
2008,6,22,6,0,0,0,0+,0
2008,6,22,9,0,0,0,1,2
2008,6,22,12,0,0,0,1-,1
2008,6,22,15,0,0,0,0+,0
2008,6,22,18,0,0,0,0+,0
2008,6,22,21,0,0,0,1-,1
2008,6,23,0,0,0,0,2-,4
2008,6,23,3,0,0,0,2-,4
2008,6,23,6,0,0,0,1-,1
2008,6,23,9,0,0,0,1,2
2008,6,23,12,0,0,0,1,2
2008,6,23,15,0,0,0,1-,1
2008,6,23,18,0,0,0,1-,1
2008,6,23,21,0,0,0,0+,0
2008,6,24,0,0,0,0,1-,1
2008,6,24,3,0,0,0,1-,1
2008,6,24,6,0,0,0,1-,1
2008,6,24,9,0,0,0,1-,1
2008,6,24,12,0,0,0,1-,1
2008,6,24,15,0,0,0,1,2
2008,6,24,18,0,0,0,2,5
2008,6,24,21,0,0,0,3,8
2008,6,25,0,0,0,0,3-,7
2008,6,25,3,0,0,0,2+,6
2008,6,25,6,0,0,0,2+,6
2008,6,25,9,0,0,0,1,2
2008,6,25,12,0,0,0,1,2
2008,6,25,15,0,0,0,2+,6
2008,6,25,18,0,0,0,3+,9
2008,6,25,21,0,0,0,3,8
2008,6,26,0,0,0,0,4,11
2008,6,26,3,0,0,0,3+,9
2008,6,26,6,0,0,0,2+,6
2008,6,26,9,0,0,0,4-,10
2008,6,26,12,0,0,0,3-,7
2008,6,26,15,0,0,0,2,5
2008,6,26,18,0,0,0,2,5
2008,6,26,21,0,0,0,2-,4
2008,6,27,0,0,0,0,3+,9
2008,6,27,3,0,0,0,2,5
2008,6,27,6,0,0,0,2-,4
2008,6,27,9,0,0,0,2+,6
2008,6,27,12,0,0,0,2,5
2008,6,27,15,0,0,0,2+,6
2008,6,27,18,0,0,0,1+,3
2008,6,27,21,0,0,0,1,2
2008,6,28,0,0,0,0,1,2
2008,6,28,3,0,0,0,1+,3
2008,6,28,6,0,0,0,1-,1
2008,6,28,9,0,0,0,1+,3
2008,6,28,12,0,0,0,1+,3
2008,6,28,15,0,0,0,1+,3
2008,6,28,18,0,0,0,2,5
2008,6,28,21,0,0,0,1+,3
2008,6,29,0,0,0,0,2,5
2008,6,29,3,0,0,0,2,5
2008,6,29,6,0,0,0,1,2
2008,6,29,9,0,0,0,2,5
2008,6,29,12,0,0,0,1+,3
2008,6,29,15,0,0,0,2-,4
2008,6,29,18,0,0,0,2,5
2008,6,29,21,0,0,0,3,8
2008,6,30,0,0,0,0,1,2
2008,6,30,3,0,0,0,1+,3
2008,6,30,6,0,0,0,1,2
2008,6,30,9,0,0,0,1-,1
2008,6,30,12,0,0,0,1+,3
2008,6,30,15,0,0,0,1+,3
2008,6,30,18,0,0,0,1+,3
2008,6,30,21,0,0,0,0+,0
2008,7,1,0,0,0,0,2,5
2008,7,1,3,0,0,0,1+,3
2008,7,1,6,0,0,0,2-,4
2008,7,1,9,0,0,0,1-,1
2008,7,1,12,0,0,0,2,5
2008,7,1,15,0,0,0,1-,1
2008,7,1,18,0,0,0,0,-1
2008,7,1,21,0,0,0,0+,0
2008,7,2,0,0,0,0,1+,3
2008,7,2,3,0,0,0,1-,1
2008,7,2,6,0,0,0,0+,0
2008,7,2,9,0,0,0,1-,1
2008,7,2,12,0,0,0,0+,0
2008,7,2,15,0,0,0,0+,0
2008,7,2,18,0,0,0,0+,0
2008,7,2,21,0,0,0,0,-1
2008,7,3,0,0,0,0,0+,0
2008,7,3,3,0,0,0,0+,0
2008,7,3,6,0,0,0,0,-1
2008,7,3,9,0,0,0,0+,0
2008,7,3,12,0,0,0,1,2
2008,7,3,15,0,0,0,1+,3
2008,7,3,18,0,0,0,0+,0
2008,7,3,21,0,0,0,1-,1
2008,7,4,0,0,0,0,0+,0
2008,7,4,3,0,0,0,1-,1
2008,7,4,6,0,0,0,0+,0
2008,7,4,9,0,0,0,0+,0
2008,7,4,12,0,0,0,1+,3
2008,7,4,15,0,0,0,2-,4
2008,7,4,18,0,0,0,1-,1
2008,7,4,21,0,0,0,1-,1
2008,7,5,0,0,0,0,1+,3
2008,7,5,3,0,0,0,1+,3
2008,7,5,6,0,0,0,1-,1
2008,7,5,9,0,0,0,2,5
2008,7,5,12,0,0,0,3-,7
2008,7,5,15,0,0,0,2+,6
2008,7,5,18,0,0,0,2,5
2008,7,5,21,0,0,0,2+,6
2008,7,6,0,0,0,0,1+,3
2008,7,6,3,0,0,0,1,2
2008,7,6,6,0,0,0,1+,3
2008,7,6,9,0,0,0,0+,0
2008,7,6,12,0,0,0,1,2
2008,7,6,15,0,0,0,0+,0
2008,7,6,18,0,0,0,1-,1
2008,7,6,21,0,0,0,0,-1
2008,7,7,0,0,0,0,1-,1
2008,7,7,3,0,0,0,1-,1
2008,7,7,6,0,0,0,1-,1
2008,7,7,9,0,0,0,0+,0
2008,7,7,12,0,0,0,0+,0
2008,7,7,15,0,0,0,0,-1
2008,7,7,18,0,0,0,0,-1
2008,7,7,21,0,0,0,1,2
2008,7,8,0,0,0,0,0+,0
2008,7,8,3,0,0,0,0,-1
2008,7,8,6,0,0,0,0+,0
2008,7,8,9,0,0,0,0+,0
2008,7,8,12,0,0,0,0+,0
2008,7,8,15,0,0,0,0+,0
2008,7,8,18,0,0,0,0+,0
2008,7,8,21,0,0,0,1,2
2008,7,9,0,0,0,0,0+,0
2008,7,9,3,0,0,0,1-,1
2008,7,9,6,0,0,0,0+,0
2008,7,9,9,0,0,0,1-,1
2008,7,9,12,0,0,0,0+,0
2008,7,9,15,0,0,0,1-,1
2008,7,9,18,0,0,0,1-,1
2008,7,9,21,0,0,0,1-,1
2008,7,10,0,0,0,0,0+,0
2008,7,10,3,0,0,0,0,-1
